image_name,image_id,image_status,ori_w,ori_h,train_w,train_h
IMG_1165.JPG,d1e7e61f-b124-435b-a634-4394dac068f6,OK,480,640,480,640
IMG_1166.JPG,18734ab8-dcc7-4177-b455-3779a121164e,OK,480,640,480,640
IMG_1167.JPG,c144f590-60c8-486d-8a80-4c9a8ba8846e,OK,480,640,480,640
IMG_1168.JPG,c847cbca-cf17-4d8c-a267-f7d8df60ed47,OK,480,640,480,640
IMG_1169.JPG,3ec5084d-beca-4fba-bb24-7f8146315df1,OK,480,640,480,640
IMG_1170.JPG,ce2177ae-d03e-4a61-9dfb-4229542572fe,OK,480,640,480,640
IMG_1305.JPG,a10c24e6-1128-49f8-aff2-79dc5b0a864c,OK,480,640,480,640
IMG_1339.JPG,a800a73e-23c4-45f8-81e7-793661f52716,OK,480,640,480,640
IMG_1340.JPG,51be371c-da0c-4797-8f51-0fc455d925b5,OK,480,640,480,640
IMG_1341.JPG,1925e256-2e32-4264-ac3c-1ff745eab097,OK,480,640,480,640
IMG_1342.JPG,b17c0864-783c-4cbd-88f9-713964095b15,OK,640,480,640,480
IMG_1344.JPG,ecfb87af-91a4-45fc-896f-93f08f6c78d5,OK,480,640,480,640
IMG_1346.JPG,dee29ed4-a03e-4202-ad0b-821651c490ba,OK,480,640,480,640
IMG_1419.JPG,21533e57-cb03-48d1-bea4-cf77ba147e6c,OK,480,640,480,640
IMG_1420.JPG,fc96f0e7-acf6-4f5f-a018-4f29b075cb23,OK,480,640,480,640
IMG_1422.JPG,5cfe6e3c-c952-4108-a310-811326e5be60,OK,480,640,480,640
IMG_1423.JPG,9b483e23-b7a3-44ff-b283-d9a51cb3c82f,OK,480,640,480,640
IMG_1425.JPG,64a088f2-bdb8-4965-bc46-2d62a79fc7be,OK,480,640,480,640
IMG_1426.JPG,b98fd736-38fa-4682-ab0c-4e9198003dc9,OK,480,640,480,640
IMG_1521.JPG,ea9efbd8-bd10-463f-9e80-920e95cbb0e7,OK,640,480,640,480
IMG_1703.JPG,af1e6513-38a8-445b-8e6c-bf509d874c2d,OK,1200,1600,900,1200
IMG_2788.JPG,df86da0d-0038-41ad-98f1-aed1b4bcdaf9,OK,480,640,480,640
IMG_2789.JPG,5135011a-f137-459e-843a-ea0020ee863a,OK,480,640,480,640
IMG_2790.JPG,234552f0-f9de-4823-b897-1df8f0c1cdc7,OK,480,640,480,640
IMG_2791.JPG,e94728e1-7ece-4493-8fe2-4a90b44491ca,OK,480,640,480,640
IMG_2794.JPG,52180e66-1214-4e56-b8c7-cbba20602e07,OK,480,640,480,640
IMG_2796.JPG,a3e6bf43-996c-4a65-9e89-c767dc97b336,OK,480,640,480,640
IMG_2821.JPG,c5df4a88-6390-4401-8c3f-a50f5e88e88e,OK,480,640,480,640
IMG_2822.JPG,2a8fb1ee-5ca2-4a25-a0ee-8751b2ef1c24,OK,480,640,480,640
IMG_2825.JPG,9cc399d9-575e-4404-8d0f-24768d5c402e,OK,480,640,480,640
IMG_2831.JPG,276d3646-d1eb-4a7b-9362-e02cddf99047,OK,640,480,640,480
IMG_2877.JPG,031c32d3-f98d-43b6-8ec3-b9b938505366,OK,640,480,640,480
IMG_2889.JPG,e2258b4c-5461-4976-a372-7be17f6fffba,OK,480,640,480,640
IMG_2892.JPG,b7552ddb-d1c2-4b42-bfb9-bd02123a68cc,OK,480,640,480,640
IMG_2893.JPG,0eec60e8-233f-403e-8e60-62015266517c,OK,480,640,480,640
IMG_2894.JPG,bbd38769-9370-4c20-a3ea-9ba77a0e9200,OK,480,640,480,640
IMG_2895.JPG,6f1a966e-e8ce-4b24-9fa4-772d523eaaf3,OK,480,640,480,640
IMG_2896.JPG,6c229b59-9815-48b2-92e3-5ae48f1a93ba,OK,480,640,480,640
IMG_2897.JPG,766a92d5-b7b5-40de-a18c-7282d34c72a4,OK,480,640,480,640
IMG_2898.JPG,70c65240-80e1-4889-80ed-a2e686a65b9b,OK,480,640,480,640
IMG_2899.JPG,6fb2385b-1126-4b44-9755-f67c3810c11d,OK,480,640,480,640
IMG_2900.JPG,3584289a-d2a5-4b3a-81ef-7ccf71cf9225,OK,480,640,480,640
IMG_2956.JPG,7e063b49-90db-4ed1-9c4f-9952b0daacea,OK,480,640,480,640
IMG_2957.JPG,cd6f3076-e243-4ac9-9dc0-5086026f87ea,OK,480,640,480,640
IMG_2958.JPG,0088b7d0-09a1-47e4-b51a-8725a185eb2e,OK,480,640,480,640
IMG_2959.JPG,979e17bd-58ce-41f7-bf76-7174ffba0f4b,OK,480,640,480,640
IMG_2960.JPG,932a7bd6-aedb-4125-8c1a-e922bacfcf20,OK,480,640,480,640
IMG_2999.JPG,f357e32e-4159-49f0-832c-2afe69cfe9ac,OK,480,640,480,640
IMG_3084.JPG,1e73fb42-662e-491d-9992-bb0ab8dc96fd,OK,480,640,480,640
IMG_3085.JPG,1bec9458-a804-4704-bfb5-1315094bb4a3,OK,480,640,480,640
IMG_3086.JPG,b47af85e-2ac9-4428-b273-d81dbb07034f,OK,480,640,480,640
IMG_3087.JPG,d46020da-3b97-479b-a3ba-9943e1825798,OK,480,640,480,640
IMG_3088.JPG,e99be1c3-9c61-4a7a-9d73-743ffe3cb7f5,OK,480,640,480,640
IMG_3089.JPG,d4c607fd-40ed-46c7-b348-974eed9d463d,OK,480,640,480,640
IMG_3092.JPG,d634859b-5e84-4536-b82a-be32468ec1cc,OK,480,640,480,640
IMG_3152.JPG,9bc6a271-b703-417a-8080-66ad0d9957d4,OK,480,640,480,640
IMG_3153.JPG,fd5a0170-a535-4323-9aef-c9824bebffdb,OK,480,640,480,640
IMG_3154.JPG,9cd9a792-8e56-4232-894d-c5a4743a9ac8,OK,480,640,480,640
IMG_3155.JPG,32c6fde6-4178-4a86-ba6e-308b6e4f84c0,OK,480,640,480,640
IMG_3156.JPG,2b49fade-b528-4547-a4dc-50fbe06671a5,OK,480,640,480,640
IMG_3157.JPG,cea2ed9d-61e5-442c-87e2-9fb9375347dd,OK,640,480,640,480
IMG_3232.JPG,ad4581b6-4c20-43e0-97da-d47618ff8b59,OK,480,640,480,640
IMG_3271.JPG,8fdaeb02-c114-454c-97e1-dbb368a856b6,OK,480,640,480,640
IMG_3272.JPG,9cd7b689-3a1b-4bd6-807f-740163c3624d,OK,480,640,480,640
IMG_3274.JPG,266b334d-1dfb-4343-a0ca-cc16f25864ec,OK,480,640,480,640
IMG_3317.JPG,34f0b4c2-6f1f-425e-93aa-48df2b93669a,OK,480,640,480,640
IMG_3319.JPG,dabe2cb7-c4f5-4858-b1aa-e14cc3526332,OK,480,640,480,640
IMG_3331.JPG,bfb0016e-5631-41d7-b1c0-3a45441c321d,OK,480,640,480,640
IMG_3343.JPG,dc13d735-a53a-47e1-b1de-c4490c19434c,OK,480,640,480,640
IMG_3403.JPG,536d6b8f-b3a3-460d-a555-4de4c459f6c8,OK,640,480,640,480
IMG_3405.JPG,1bbaf98d-43c2-49b3-b161-d9f953bfc45d,OK,640,480,640,480
IMG_3407.JPG,4033a142-4150-4392-a5ff-d20d6e2b8848,OK,640,480,640,480
IMG_3408.JPG,e51333cb-526d-48ac-83c7-3792904a8c8d,OK,640,480,640,480
IMG_3411.JPG,d791408b-ecf2-4967-bb42-67434e80102c,OK,640,480,640,480
IMG_3413.JPG,2eb001c4-0389-4030-aa27-2d52c5672a84,OK,480,640,480,640
IMG_3415.JPG,c5285104-aded-4cfb-bed9-d0e39b39efa4,OK,480,640,480,640
IMG_3416.JPG,9050f7a8-aa68-4cf3-82ba-43df5795156c,OK,480,640,480,640
IMG_4324.JPG,55714c72-68db-45bf-ac66-b08719441b8e,OK,480,640,480,640
IMG_4331.JPG,0301d29f-ae39-45cc-85ad-eba5da094887,OK,480,640,480,640
IMG_4346.JPG,f7746720-4334-4a70-bb11-c1c29b826d60,OK,480,640,480,640
IMG_4382.JPG,350e109f-86ba-4ebf-a10e-e47ff213062d,OK,480,640,480,640
IMG_4385.JPG,f16f392f-adda-40d8-8c28-09fbbf2176e8,OK,480,640,480,640
IMG_4388.JPG,ca9fb31a-b67a-43d6-bb58-461fdfed3c78,OK,480,640,480,640
IMG_4391.JPG,984c37a7-c128-464c-89cb-2766de669ce0,OK,480,640,480,640
IMG_4414.JPG,03f33705-46d3-40a7-a594-f56930b6abc3,OK,640,480,640,480
IMG_4422.JPG,fbb9c554-1b60-4f5b-8400-b38e70b6da19,OK,640,480,640,480
IMG_5183.JPG,72cdcf72-286d-43ba-a2f8-952d18468cd1,OK,480,640,480,640
IMG_5211.JPG,75bbf983-a528-4689-b913-b68104262d19,OK,480,640,480,640
IMG_5289.JPG,4426f259-ce60-4774-a507-8ce15ab25591,OK,480,640,480,640
IMG_5293.JPG,7af03bef-5b43-4dd5-b594-e81978eed43f,OK,480,640,480,640
IMG_5350.JPG,c0d3329c-079f-4262-90d8-4271837dd4f9,OK,480,640,480,640
Imagen 030.jpg,45588011-f584-4f0d-89c9-95278de981f6,OK,2560,1920,1200,900
Imagen008.jpg,c861b4de-127a-4dc0-84ea-9cb96fb380f2,OK,640,480,640,480
Imagen148.jpg,c537847b-5d4f-4bbb-9dd3-e5399a41e88e,OK,1200,1600,900,1200
Imagen217.jpg,6602b9ca-6616-41ba-98c8-3438fadf1938,OK,1200,1600,900,1200
MVC-009F.JPG,5cc580f3-12ef-4618-91e1-a84b6ab92271,OK,640,480,640,480
MVC-023S.JPG,bc6beb45-e372-4579-a947-f5043a01ae4d,OK,640,480,640,480
MVC-024S.JPG,9ba84daa-e00c-4975-a07b-3ae23ef8f884,OK,640,480,640,480
MVC-025S.JPG,a8c2a746-2a65-4872-b7b5-0bd5edf965c9,OK,640,480,640,480
MVC-027S.JPG,9004ef22-5f26-404c-8c88-9c42c0380573,OK,640,480,640,480
MYDC0089.JPG,68c2c9fc-00b7-4309-a282-6bb0c3c1dd51,OK,3264,2448,1200,900
P1100611.JPG,1148d437-fc44-4c51-af4a-4751e242b3b7,OK,2048,1360,1355,900
P1100612.JPG,5c163478-c61b-4e7c-8e52-2e5eac30bebb,OK,2048,1360,1355,900
P1100613.JPG,c9dab11e-0663-42f8-8c93-4e2351b15d4c,OK,2048,1360,1355,900
P1100634.JPG,1dd9245d-44a9-4277-beef-07e26af8a5f9,OK,1360,2048,900,1355
P1100669.JPG,9602d114-4a09-47ea-b77b-adaaee3cc402,OK,1360,2048,900,1355
P1100683.JPG,a1b9c185-cc95-4549-bdcb-37ee294c3b6a,OK,1360,2048,900,1355
P1100685.JPG,96677c75-b387-4180-91d2-17ab6c766fdf,OK,1360,2048,900,1355
P1100696.JPG,6423124e-77ca-456d-b101-472c184ae377,OK,1360,2048,900,1355
P1100698.JPG,4c0d1186-940c-46da-a2cc-2c3d43ab3c98,OK,1360,2048,900,1355
P1100699.JPG,ee0135c5-b6c2-4f5f-9a12-3e44eb05f803,OK,1360,2048,900,1355
P1100700.JPG,b10efb57-70a4-48d6-a846-121ded4546f8,OK,2048,1360,1355,900
P1100702.JPG,19d3ad8c-767c-4349-8958-2a900c26514c,OK,1360,2048,900,1355
P1100712.JPG,3064e6fd-d1cc-48d3-b277-9ed8010c290f,OK,1360,2048,900,1355
PICT0001.JPG,09d3e6d7-e10a-49f7-a637-99558dd07390,OK,1200,1600,900,1200
PICT0002.JPG,70ef75d6-7dc9-4686-ae04-8fd5da54c7d6,OK,1200,1600,900,1200
PICT0003.JPG,516632ce-d25b-4f1e-8912-32ff15c5dc39,OK,1600,1200,1200,900
PICT0004.JPG,e3ffb0c0-8a9a-42b5-a18f-bba4de6c6032,OK,1600,1200,1200,900
PICT0005.JPG,eb68c324-0217-4343-b578-9433959d8dbc,OK,1600,1200,1200,900
PICT0006.JPG,177756dc-047a-4840-ae11-099eacecf916,OK,1200,1600,900,1200
PICT0007.JPG,a9f12e8b-e35d-49b4-9d57-720264290617,OK,1600,1200,1200,900
PICT0008.JPG,0db894ec-eb65-405b-ab4c-032ddac02470,OK,1200,1600,900,1200
PICT0010.JPG,d809ce26-ad82-4d34-9a5f-57e2ca88a726,OK,1600,1200,1200,900
PICT0011.JPG,ce6b6afa-c7cb-4b3a-b58f-5b256ae49cee,OK,1600,1200,1200,900
PICT0012.JPG,ff498de5-a7cc-41b0-9eb2-f75543e023fd,OK,1600,1200,1200,900
PICT0013.JPG,ee60cc50-375e-43ec-b52e-ea99926a8b2f,OK,1600,1200,1200,900
PICT0245.JPG,577601a0-044c-41a0-8ecd-25d2d27e8295,OK,1920,2560,900,1200
PICT0386.JPG,0e51a561-b938-48f6-8bc6-3c3bf4c72c44,OK,2560,1920,1200,900
PICT0391.JPG,4d7e7669-3ae6-4fea-89c6-c2e49176cba5,OK,2560,1920,1200,900
PICT0398.JPG,ed9ee22a-20d5-4ef6-88ba-c055cd81402e,OK,2560,1920,1200,900
PICT0399.JPG,3e11fadc-a327-4f62-af30-3214acc20a54,OK,2560,1920,1200,900
PICT0407.JPG,d7d15a07-5592-40f6-bde6-0b077b683be7,OK,2560,1920,1200,900
PICT0409.JPG,b2e02646-aeae-40d9-b8d0-54ad8e2f6d00,OK,2560,1920,1200,900
PICT0410.JPG,a5abe040-ead0-4f35-94e8-3c6e927051b7,OK,2560,1920,1200,900
PICT0426.JPG,4bde9015-b349-4c04-8720-a34f1a399ab6,OK,2560,1920,1200,900
TORRE EL TIGRITO 01.jpg,2563fffe-d621-4799-8e81-6ad57049cdaa,OK,640,480,640,480
TORRE EL TIGRITO 02.jpg,5c2b5753-0650-4a95-a35a-a888c00a0c9e,OK,480,640,480,640
TORRE EL TIGRITO 06.jpg,c8c2a11d-8c1e-46f9-ac90-ec792b1d3ef9,OK,480,640,480,640
diatancia entre g4 y g3 [20 mts.].JPG,898bce02-f198-49ff-a670-a6338fbee62b,OK,480,640,480,640
torre cerro el pavon 009.jpg,da641681-f3be-4328-b2df-9b1374f93f11,OK,1952,2576,900,1188
torre cerro el pavon 010.jpg,08b4b2bd-4e36-4233-bc1d-6ac8180165ba,OK,1952,2576,900,1188
torre cerro el pavon 014.jpg,299f18e3-1105-4615-a91b-083c35923ea3,OK,2576,1952,1188,900
torre cerro el pavon 017.jpg,a3a860aa-a618-45a9-b799-619e65d2a638,OK,1952,2576,900,1188
torre cerro el pavon 018.jpg,47f620e9-c15e-4356-b96d-77475e5ca89d,OK,1952,2576,900,1188
torre cerro el pavon 019.jpg,74d6d455-af1b-4afd-bd0f-11b7952a204d,OK,1952,2576,900,1188
torre cerro el pavon 023.jpg,916a57d3-81dd-4495-a241-74fff264ab3f,OK,1952,2576,900,1188
torre cerro el pavon 024.jpg,f3bda7d7-2675-4b1c-b504-ac9efe8ddd13,OK,1952,2576,900,1188
torre cerro el pavon 025.jpg,1261a5de-9092-4fa6-86dc-3bb8dd474c20,OK,1952,2576,900,1188
torre cerro el pavon 026.jpg,680751e4-64bd-4263-8a18-195709fe9106,OK,1952,2576,900,1188
torre cerro el pavon 043.jpg,9863bd57-bc3c-4acd-a84e-b6fdf68f1fe9,OK,1952,2576,900,1188
torre cerro el pavon 044.jpg,30c3a41a-d0b2-468c-b504-8c65f3c451a9,OK,1952,2576,900,1188
torre cerro el pavon 045.jpg,1a16545e-5dbc-4e09-831d-76d68c74911b,OK,1952,2576,900,1188
torre cerro el pavon 049.jpg,9fc229db-5253-4d36-9eef-d3015b7eb1fc,OK,2576,1952,1188,900
torre cerro el pavon 068.jpg,b8fe8e0a-6550-424d-977c-a27a54e1bd04,OK,1392,1104,1134,900
torre cerro el pavon 075.jpg,b6dd061a-a68d-4d91-a39f-711968445571,OK,2576,1952,1188,900
torre cerro el pavon 080.jpg,d12264cf-3d7b-469c-9445-da8dce8dabef,OK,1952,2576,900,1188
torre cerro el pavon 085.jpg,c6d587fe-5f3a-46ea-bc04-7ff54f10b4ae,OK,1952,2576,900,1188
torre cerro el pavon 086.jpg,ea34cbad-8d50-4b5f-aed0-91d7fe40a754,OK,2576,1952,1188,900
torre cerro el pavon 087.jpg,6e274dfc-411a-4bf3-9151-51b96f662248,OK,2576,1952,1188,900
